report_dt,division_name,val,rate
2019-04,10-8,3.099483,0.075
2019-04,10-9,3.121825,0.075
2019-04,11-1,1.740432,0.075
2019-04,11-2,2.774192,0.075
2019-04,11-3,2.317379,0.075
2019-04,11-4,2.451884,0.075
2019-04,11-5,2.565417,0.075
2019-04,11-6,2.601413,0.075
2019-04,11-7,1.635911,0.075
2019-04,11-8,2.413793,0.075
2019-04,2-1,1.795266,0.075
2019-04,2-2,2.269128,0.075
2019-04,2-3,2.298141,0.075
2019-04,2-4,2.679271,0.075
2019-04,2-5,1.797875,0.075
2019-04,2-6,2.383674,0.075
2019-04,2-7,3.380865,0.075
2019-04,2-8,2.379814,0.075
2019-04,2-9,2.594496,0.075
2019-04,3-1,2.593381,0.075
2019-04,3-2,2.687949,0.075
2019-04,3-3,3.99058,0.075
2019-04,3-4,3.219539,0.075
2019-04,4-2,2.28444,0.075
2019-04,5-1,0.829819,0.075
2019-04,5-10,2.175911,0.075
2019-04,5-11,2.903869,0.075
2019-04,5-12,2.844981,0.075
2019-04,5-13,2.70536,0.075
2019-04,5-14,2.57359,0.075
2019-04,5-15,0.014227,0.075
2019-04,5-2,2.425554,0.075
2019-04,5-3,3.317907,0.075
2019-04,5-4,3.628166,0.075
2019-04,5-5,3.322701,0.075
2019-04,5-6,3.11094,0.075
2019-04,5-7,2.679024,0.075
2019-04,5-8,2.338989,0.075
2019-04,5-9,2.284279,0.075
2019-04,6-1,2.2457897667395335,0.075
2019-04,6-10,3.041315,0.075
2019-04,6-2,2.833951,0.075
2019-04,6-3,3.891033,0.075
2019-04,6-4,3.511517,0.075
2019-04,6-5,3.027378,0.075
2019-04,6-6,2.713686,0.075
2019-04,6-7,2.798337,0.075
2019-04,6-8,2.876256,0.075
2019-04,6-9,3.106523,0.075
2019-04,7-1,2.43146,0.075
2019-04,7-2,4.366104,0.075
2019-04,7-3,2.974864,0.075
2019-04,7-4,2.322334,0.075
2019-04,7-5,2.082042,0.075
2019-04,7-6,2.478763,0.075
2019-04,7-7,2.835102,0.075
2019-04,7-8,2.646609,0.075
2019-04,8-1,3.281529,0.075
2019-04,8-10,2.646318,0.075
2019-04,8-11,7.667997,0.075
2019-04,8-2,2.806955,0.075
2019-04,8-3,3.155732,0.075
2019-04,8-4,3.384997,0.075
2019-04,8-5,3.773387,0.075
2019-04,8-6,3.67633,0.075
2019-04,8-7,3.437298,0.075
2019-04,8-8,3.237549,0.075
2019-04,8-9,4.579652,0.075
2019-04,9-1,2.929241,0.075
2019-04,9-2,2.984908,0.075
2019-04,9-3,2.606356,0.075
2019-04,9-4,2.552117,0.075
2019-04,9-5,2.595315,0.075
2019-04,9-6,2.905513,0.075
2019-04,9-7,2.633799,0.075
2019-04,9-8,2.612051,0.075
2019-05,1-1,2.837332,0.075
2019-05,1-2,2.923886,0.075
2019-05,1-3,2.867458,0.075
2019-05,1-4,3.208415,0.075
2019-05,1-5,3.138074,0.075
2019-05,1-6,2.602285,0.075
2019-05,10-1,1.936062,0.075
2019-05,10-10,3.299639,0.075
2019-05,10-2,3.127597,0.075
2019-05,10-3,1.686842,0.075
2019-05,10-4,2.238303,0.075
2019-05,10-5,2.745981,0.075
2019-05,10-6,2.88206,0.075
2019-05,10-7,1.915748,0.075
2019-05,10-8,3.230471,0.075
2019-05,10-9,3.228275,0.075
2019-05,11-1,1.810326,0.075
2019-05,11-2,2.834487,0.075
2019-05,11-3,2.408932,0.075
2019-05,11-4,2.546023,0.075
2019-05,11-5,2.666614,0.075
2019-05,11-6,2.716053,0.075
2019-05,11-7,1.70537,0.075
2019-05,11-8,2.491475,0.075
2019-05,2-1,1.841522,0.075
2019-05,2-2,2.354371,0.075
2019-05,2-3,2.386535,0.075
2019-05,2-4,2.779462,0.075
2019-05,2-5,1.86288,0.075
2019-05,2-6,2.476649,0.075
2019-05,2-7,3.521238,0.075
2019-05,2-8,2.450234,0.075
2019-05,2-9,2.700253,0.075
2019-05,3-1,2.697001,0.075
2019-05,3-2,2.785308,0.075
2019-05,3-3,4.148916,0.075
2019-05,3-4,3.345085,0.075
2019-05,4-2,2.341363,0.075
2019-05,5-1,0.869837,0.075
2019-05,5-10,2.257875,0.075
2019-05,5-11,3.008242,0.075
2019-05,5-12,2.941883,0.075
2019-05,5-13,2.798072,0.075
2019-05,5-14,2.658944,0.075
2019-05,5-15,0.014214,0.075
2019-05,5-2,2.505537,0.075
2019-05,5-3,3.438013,0.075
2019-05,5-4,3.777871,0.075
2019-05,5-5,3.45523,0.075
2019-05,5-6,3.232849,0.075
2019-05,5-7,2.775855,0.075
2019-05,5-8,2.424285,0.075
2019-05,5-9,2.343682,0.075
2019-05,6-1,2.1508939193024723,0.075
2019-05,6-10,3.157226,0.075
2019-05,6-2,2.936475,0.075
2019-05,6-3,4.046237,0.075
2019-05,6-4,3.658211,0.075
2019-05,6-5,3.154575,0.075
2019-05,6-6,2.808848,0.075
2019-05,6-7,2.901609,0.075
2019-05,6-8,2.978857,0.075
2019-05,6-9,3.213181,0.075
2019-05,7-1,2.527596,0.075
2019-05,7-2,4.584037,0.075
2019-05,7-3,3.112752,0.075
2019-05,7-4,2.406254,0.075
2019-05,7-5,2.151317,0.075
2019-05,7-6,2.577744,0.075
2019-05,7-7,2.952319,0.075
2019-05,7-8,2.751252,0.075
2019-05,8-1,3.389645,0.075
2019-05,8-10,2.789822,0.075
2019-05,8-11,8.183371,0.075
2019-05,8-2,2.916559,0.075
2019-05,8-3,3.277708,0.075
2019-05,8-4,3.508465,0.075
2019-05,8-5,3.972127,0.075
2019-05,8-6,3.786819,0.075
2019-05,8-7,3.559607,0.075
2019-05,8-8,3.420741,0.075
2019-05,8-9,4.772851,0.075
2019-05,9-1,3.036776,0.075
2019-05,9-2,3.098536,0.075
2019-05,9-3,2.705063,0.075
2019-05,9-4,2.643231,0.075
2019-05,9-5,2.698654,0.075
2019-05,9-6,3.033005,0.075
2019-05,9-7,2.740151,0.075
2019-05,9-8,2.706076,0.075
2019-06,1-1,2.611681,0.075
2019-06,1-2,2.69595,0.075
2019-06,1-3,2.633483,0.075
2019-06,1-4,2.951492,0.075
2019-06,1-5,2.894022,0.075
2019-06,1-6,2.404371,0.075
2019-06,10-1,1.756652,0.075
2019-06,10-10,3.051401,0.075
2019-06,10-2,2.89884,0.075
2019-06,10-3,1.542536,0.075
2019-06,10-4,2.06488,0.075
2019-06,10-5,2.514052,0.075
2019-06,10-6,2.653673,0.075
2019-06,10-7,1.754148,0.075
2019-06,10-8,2.97507,0.075
2019-06,10-9,2.966004,0.075
2019-06,11-1,1.672294,0.075
2019-06,11-2,2.666965,0.075
2019-06,11-3,2.25017,0.075
2019-06,11-4,2.383913,0.075
2019-06,11-5,2.460694,0.075
2019-06,11-6,2.500136,0.075
2019-06,11-7,1.574471,0.075
2019-06,11-8,2.318942,0.075
2019-06,2-1,1.718588,0.075
2019-06,2-2,2.180198,0.075
2019-06,2-3,2.191249,0.075
2019-06,2-4,2.571556,0.075
2019-06,2-5,1.712768,0.075
2019-06,2-6,2.273472,0.075
2019-06,2-7,3.243065,0.075
2019-06,2-8,2.249722,0.075
2019-06,2-9,2.500978,0.075
2019-06,3-1,2.50085,0.075
2019-06,3-2,2.582402,0.075
2019-06,3-3,3.767303,0.075
2019-06,3-4,3.107454,0.075
2019-06,4-2,2.185352,0.075
2019-06,5-1,0.779089,0.075
2019-06,5-10,2.090569,0.075
2019-06,5-11,2.803259,0.075
2019-06,5-12,2.697464,0.075
2019-06,5-13,2.571993,0.075
2019-06,5-14,2.457081,0.075
2019-06,5-15,0.009468,0.075
2019-06,5-2,2.308269,0.075
2019-06,5-3,3.178974,0.075
2019-06,5-4,3.498346,0.075
2019-06,5-5,3.196175,0.075
2019-06,5-6,2.986125,0.075
2019-06,5-7,2.559713,0.075
2019-06,5-8,2.245731,0.075
2019-06,5-9,2.157429,0.075
2019-06,6-1,2.226522847525274,0.075
2019-06,6-10,2.909997,0.075
2019-06,6-2,2.70723,0.075
2019-06,6-3,3.710014,0.075
2019-06,6-4,3.375629,0.075
2019-06,6-5,2.920915,0.075
2019-06,6-6,2.582453,0.075
2019-06,6-7,2.667778,0.075
2019-06,6-8,2.758142,0.075
2019-06,6-9,2.945978,0.075
2019-06,7-1,2.34472,0.075
2019-06,7-2,4.281507,0.075
2019-06,7-3,2.871135,0.075
2019-06,7-4,2.211323,0.075
2019-06,7-5,1.98932,0.075
2019-06,7-6,2.373474,0.075
2019-06,7-7,2.753451,0.075
2019-06,7-8,2.540104,0.075
2019-06,8-1,3.11728,0.075
2019-06,8-10,2.460217,0.075
2019-06,8-11,7.485621,0.075
2019-06,8-2,2.703163,0.075
2019-06,8-3,3.055785,0.075
2019-06,8-4,3.232365,0.075
2019-06,8-5,3.702845,0.075
2019-06,8-6,3.509413,0.075
2019-06,8-7,3.325616,0.075
2019-06,8-8,3.201669,0.075
2019-06,8-9,4.4266,0.075
2019-06,9-1,2.805573,0.075
2019-06,9-2,2.84823,0.075
2019-06,9-3,2.492944,0.075
2019-06,9-4,2.445306,0.075
2019-06,9-5,2.482351,0.075
2019-06,9-6,2.789885,0.075
2019-06,9-7,2.538268,0.075
2019-06,9-8,2.499398,0.075
2019-07,1-1,2.919915,0.0725
2019-07,1-2,3.009147,0.0725
2019-07,1-3,2.947971,0.0725
2019-07,1-4,3.289633,0.0725
2019-07,1-5,3.227304,0.0725
2019-07,1-6,2.702338,0.0725
2019-07,10-1,1.974112,0.0725
2019-07,10-10,3.453985,0.0725
2019-07,10-2,3.222907,0.0725
2019-07,10-3,1.723888,0.0725
2019-07,10-4,2.290743,0.0725
2019-07,10-5,2.798416,0.0725
2019-07,10-6,2.955631,0.0725
2019-07,10-7,1.965952,0.0725
2019-07,10-8,3.353836,0.0725
2019-07,10-9,3.324351,0.0725
2019-07,11-1,1.871145,0.0725
2019-07,11-2,2.988615,0.0725
2019-07,11-3,2.527934,0.0725
2019-07,11-4,2.684791,0.0725
2019-07,11-5,2.76993,0.0725
2019-07,11-6,2.803275,0.0725
2019-07,11-7,1.782092,0.0725
2019-07,11-8,2.595423,0.0725
2019-07,2-1,1.903678,0.0725
2019-07,2-2,2.449698,0.0725
2019-07,2-3,2.47678,0.0725
2019-07,2-4,2.883997,0.0725
2019-07,2-5,1.925365,0.0725
2019-07,2-6,2.549309,0.0725
2019-07,2-7,3.629766,0.0725
2019-07,2-8,2.516749,0.0725
2019-07,2-9,2.814406,0.0725
2019-07,3-1,2.778072,0.0725
2019-07,3-2,2.880711,0.0725
2019-07,3-3,4.238208,0.0725
2019-07,3-4,3.473328,0.0725
2019-07,4-2,2.438165,0.0725
2019-07,5-1,0.891132,0.0725
2019-07,5-10,2.330011,0.0725
2019-07,5-11,3.164528,0.0725
2019-07,5-12,3.034027,0.0725
2019-07,5-13,2.907431,0.0725
2019-07,5-14,2.751731,0.0725
2019-07,5-15,0.015757,0.0725
2019-07,5-2,2.584139,0.0725
2019-07,5-3,3.579717,0.0725
2019-07,5-4,3.954763,0.0725
2019-07,5-5,3.600317,0.0725
2019-07,5-6,3.371541,0.0725
2019-07,5-7,2.839007,0.0725
2019-07,5-8,2.511362,0.0725
2019-07,5-9,2.437394,0.0725
2019-07,6-1,3.1445718923583685,0.0725
2019-07,6-10,3.27704,0.0725
2019-07,6-2,3.039019,0.0725
2019-07,6-3,4.177758,0.0725
2019-07,6-4,3.798444,0.0725
2019-07,6-5,3.338648,0.0725
2019-07,6-6,2.895625,0.0725
2019-07,6-7,3.000438,0.0725
2019-07,6-8,3.065971,0.0725
2019-07,6-9,3.298923,0.0725
2019-07,7-1,2.638814,0.0725
2019-07,7-2,4.608647,0.0725
2019-07,7-3,3.229593,0.0725
2019-07,7-4,2.473074,0.0725
2019-07,7-5,2.201189,0.0725
2019-07,7-6,2.655716,0.0725
2019-07,7-7,3.050717,0.0725
2019-07,7-8,2.842932,0.0725
2019-07,8-1,3.516681,0.0725
2019-07,8-10,2.795277,0.0725
2019-07,8-11,8.80714,0.0725
2019-07,8-2,3.006201,0.0725
2019-07,8-3,3.38044,0.0725
2019-07,8-4,3.65461,0.0725
2019-07,8-5,4.165121,0.0725
2019-07,8-6,3.954914,0.0725
2019-07,8-7,3.701102,0.0725
2019-07,8-8,3.49381,0.0725
2019-07,8-9,4.960006,0.0725
2019-07,9-1,3.130076,0.0725
2019-07,9-2,3.199793,0.0725
2019-07,9-3,2.782119,0.0725
2019-07,9-4,2.722167,0.0725
2019-07,9-5,2.763984,0.0725
2019-07,9-6,3.122479,0.0725
2019-07,9-7,2.833973,0.0725
2019-07,9-8,2.780653,0.0725
2019-08,1-1,2.796635,0.0725
2019-08,1-2,2.87914,0.0725
2019-08,1-3,2.828418,0.0725
2019-08,1-4,3.127917,0.0725
2019-08,1-5,3.07386,0.0725
2019-08,1-6,2.580993,0.0725
2019-08,10-1,1.863618,0.0725
2019-08,10-10,3.29353,0.0725
2019-08,10-2,3.073428,0.0725
2019-08,10-3,1.630074,0.0725
2019-08,10-4,2.18614,0.0725
2019-08,10-5,2.656898,0.0725
2019-08,10-6,2.807313,0.0725
2019-08,10-7,1.870127,0.0725
2019-08,10-8,3.210071,0.0725
2019-08,10-9,3.160932,0.0725
2019-08,11-1,1.784374,0.0725
2019-08,11-2,2.852988,0.0725
2019-08,11-3,2.428165,0.0725
2019-08,11-4,2.586221,0.0725
2019-08,11-5,2.638626,0.0725
2019-08,11-6,2.702147,0.0725
2019-08,11-7,1.686498,0.0725
2019-08,11-8,2.490569,0.0725
2019-08,2-1,1.825822,0.0725
2019-08,2-2,2.332711,0.0725
2019-08,2-3,2.350398,0.0725
2019-08,2-4,2.751259,0.0725
2019-08,2-5,1.82963,0.0725
2019-08,2-6,2.429695,0.0725
2019-08,2-7,3.461841,0.0725
2019-08,2-8,2.420666,0.0725
2019-08,2-9,2.682286,0.0725
2019-08,3-1,2.657147,0.0725
2019-08,3-2,2.765305,0.0725
2019-08,3-3,4.010918,0.0725
2019-08,3-4,3.338627,0.0725
2019-08,4-2,2.311626,0.0725
2019-08,5-1,0.829618,0.0725
2019-08,5-10,2.229859,0.0725
2019-08,5-11,3.051693,0.0725
2019-08,5-12,2.894359,0.0725
2019-08,5-13,2.763475,0.0725
2019-08,5-14,2.623085,0.0725
2019-08,5-15,0.011033,0.0725
2019-08,5-2,2.455603,0.0725
2019-08,5-3,3.4154,0.0725
2019-08,5-4,3.776639,0.0725
2019-08,5-5,3.435804,0.0725
2019-08,5-6,3.217487,0.0725
2019-08,5-7,2.709722,0.0725
2019-08,5-8,2.415404,0.0725
2019-08,5-9,2.326579,0.0725
2019-08,6-1,3.0337121885526255,0.0725
2019-08,6-10,3.1338,0.0725
2019-08,6-2,2.9252,0.0725
2019-08,6-3,3.965802,0.0725
2019-08,6-4,3.621413,0.0725
2019-08,6-5,3.125552,0.0725
2019-08,6-6,2.77535,0.0725
2019-08,6-7,2.856872,0.0725
2019-08,6-8,2.927538,0.0725
2019-08,6-9,3.147805,0.0725
2019-08,7-1,2.531824,0.0725
2019-08,7-2,4.545933,0.0725
2019-08,7-3,3.079907,0.0725
2019-08,7-4,2.357633,0.0725
2019-08,7-5,2.102338,0.0725
2019-08,7-6,2.533057,0.0725
2019-08,7-7,2.954703,0.0725
2019-08,7-8,2.706259,0.0725
2019-08,8-1,3.346582,0.0725
2019-08,8-10,2.780364,0.0725
2019-08,8-11,8.569672,0.0725
2019-08,8-2,2.885375,0.0725
2019-08,8-3,3.284319,0.0725
2019-08,8-4,3.467184,0.0725
2019-08,8-5,4.003331,0.0725
2019-08,8-6,3.762734,0.0725
2019-08,8-7,3.555954,0.0725
2019-08,8-8,3.4112,0.0725
2019-08,8-9,4.772382,0.0725
2019-08,9-1,2.977634,0.0725
2019-08,9-2,3.047003,0.0725
2019-08,9-3,2.645547,0.0725
2019-08,9-4,2.602599,0.0725
2019-08,9-5,2.649688,0.0725
2019-08,9-6,2.983843,0.0725
2019-08,9-7,2.717172,0.0725
2019-08,9-8,2.660156,0.0725
2019-09,1-1,2.740433,0.07
2019-09,1-2,2.813957,0.07
2019-09,1-3,2.78558,0.07
2019-09,1-4,3.040041,0.07
2019-09,1-5,3.002519,0.07
2019-09,1-6,2.522641,0.07
2019-09,10-1,1.791564,0.07
2019-09,10-10,3.212319,0.07
2019-09,10-2,2.975263,0.07
2019-09,10-3,1.572656,0.07
2019-09,10-4,2.120317,0.07
2019-09,10-5,2.573578,0.07
2019-09,10-6,2.720994,0.07
2019-09,10-7,1.826271,0.07
2019-09,10-8,3.128715,0.07
2019-09,10-9,3.069971,0.07
2019-09,11-1,1.73293,0.07
2019-09,11-2,2.792459,0.07
2019-09,11-3,2.364898,0.07
2019-09,11-4,2.548685,0.07
2019-09,11-5,2.577349,0.07
2019-09,11-6,2.547741,0.07
2019-09,11-7,1.635875,0.07
2019-09,11-8,2.421363,0.07
2019-09,2-1,1.782592,0.07
2019-09,2-2,2.25933,0.07
2019-09,2-3,2.275051,0.07
2019-09,2-4,2.677208,0.07
2019-09,2-5,1.770241,0.07
2019-09,2-6,2.364724,0.07
2019-09,2-7,3.382631,0.07
2019-09,2-8,2.345183,0.07
2019-09,2-9,2.60584,0.07
2019-09,3-1,2.589091,0.07
2019-09,3-2,2.698382,0.07
2019-09,3-3,3.866154,0.07
2019-09,3-4,3.268811,0.07
2019-09,4-2,2.248201,0.07
2019-09,5-1,0.808919,0.07
2019-09,5-10,2.187976,0.07
2019-09,5-11,2.990318,0.07
2019-09,5-12,2.81203,0.07
2019-09,5-13,2.685733,0.07
2019-09,5-14,2.566219,0.07
2019-09,5-15,0.009469,0.07
2019-09,5-2,2.391629,0.07
2019-09,5-3,3.334246,0.07
2019-09,5-4,3.684546,0.07
2019-09,5-5,3.354679,0.07
2019-09,5-6,3.132993,0.07
2019-09,5-7,2.629701,0.07
2019-09,5-8,2.377674,0.07
2019-09,5-9,2.2539,0.07
2019-09,6-1,2.7619025568885136,0.07
2019-09,6-10,3.061486,0.07
2019-09,6-2,2.860158,0.07
2019-09,6-3,3.870529,0.07
2019-09,6-4,3.556566,0.07
2019-09,6-5,3.100649,0.07
2019-09,6-6,2.698057,0.07
2019-09,6-7,2.793263,0.07
2019-09,6-8,2.894819,0.07
2019-09,6-9,3.067234,0.07
2019-09,7-1,2.473043,0.07
2019-09,7-2,4.372969,0.07
2019-09,7-3,3.019689,0.07
2019-09,7-4,2.282658,0.07
2019-09,7-5,2.049018,0.07
2019-09,7-6,2.458961,0.07
2019-09,7-7,2.890592,0.07
2019-09,7-8,2.625734,0.07
2019-09,8-1,3.273412,0.07
2019-09,8-10,2.772023,0.07
2019-09,8-11,8.325792,0.07
2019-09,8-2,2.825276,0.07
2019-09,8-3,3.190757,0.07
2019-09,8-4,3.434423,0.07
2019-09,8-5,3.969214,0.07
2019-09,8-6,3.671512,0.07
2019-09,8-7,3.494825,0.07
2019-09,8-8,3.291297,0.07
2019-09,8-9,4.669646,0.07
2019-09,9-1,2.889496,0.07
2019-09,9-2,2.960441,0.07
2019-09,9-3,2.581603,0.07
2019-09,9-4,2.537371,0.07
2019-09,9-5,2.575384,0.07
2019-09,9-6,2.924426,0.07
2019-09,9-7,2.660189,0.07
2019-09,9-8,2.594342,0.07
2019-10,1-1,2.940171,0.065
2019-10,1-2,3.014745,0.065
2019-10,1-3,3.003861,0.065
2019-10,1-4,3.274581,0.065
2019-10,1-5,3.211895,0.065
2019-10,1-6,2.71361,0.065
2019-10,10-1,1.915559,0.065
2019-10,10-10,3.448549,0.065
2019-10,10-2,3.165638,0.065
2019-10,10-3,1.672163,0.065
2019-10,10-4,2.271409,0.065
2019-10,10-5,2.757199,0.065
2019-10,10-6,2.93745,0.065
2019-10,10-7,1.970049,0.065
2019-10,10-8,3.398918,0.065
2019-10,10-9,3.278609,0.065
2019-10,11-1,1.837049,0.065
2019-10,11-2,3.040305,0.065
2019-10,11-3,2.532948,0.065
2019-10,11-4,2.739261,0.065
2019-10,11-5,2.763619,0.065
2019-10,11-6,2.865435,0.065
2019-10,11-7,1.751555,0.065
2019-10,11-8,2.6021,0.065
2019-10,2-1,1.887912,0.065
2019-10,2-2,2.436081,0.065
2019-10,2-3,2.447442,0.065
2019-10,2-4,2.880078,0.065
2019-10,2-5,1.887207,0.065
2019-10,2-6,2.53551,0.065
2019-10,2-7,3.635538,0.065
2019-10,2-8,2.533391,0.065
2019-10,2-9,2.805263,0.065
2019-10,3-1,2.762247,0.065
2019-10,3-2,2.929763,0.065
2019-10,3-3,4.186123,0.065
2019-10,3-4,3.544931,0.065
2019-10,4-2,2.396337,0.065
2019-10,5-1,0.856041,0.065
2019-10,5-10,2.331152,0.065
2019-10,5-11,3.213231,0.065
2019-10,5-12,3.027487,0.065
2019-10,5-13,2.88204,0.065
2019-10,5-14,2.755702,0.065
2019-10,5-15,0.020488,0.065
2019-10,5-2,2.5621,0.065
2019-10,5-3,3.578475,0.065
2019-10,5-4,3.95724,0.065
2019-10,5-5,3.589518,0.065
2019-10,5-6,3.358358,0.065
2019-10,5-7,2.793514,0.065
2019-10,5-8,2.549307,0.065
2019-10,5-9,2.422681,0.065
2019-10,6-1,3.0944563534312852,0.065
2019-10,6-10,3.298395,0.065
2019-10,6-2,3.093895,0.065
2019-10,6-3,4.165422,0.065
2019-10,6-4,3.828987,0.065
2019-10,6-5,3.332088,0.065
2019-10,6-6,2.905102,0.065
2019-10,6-7,2.999768,0.065
2019-10,6-8,3.118653,0.065
2019-10,6-9,3.324178,0.065
2019-10,7-1,2.66408,0.065
2019-10,7-2,4.815459,0.065
2019-10,7-3,3.264549,0.065
2019-10,7-4,2.452186,0.065
2019-10,7-5,2.189131,0.065
2019-10,7-6,2.641609,0.065
2019-10,7-7,3.101732,0.065
2019-10,7-8,2.82102,0.065
2019-10,8-1,3.526098,0.065
2019-10,8-10,2.947468,0.065
2019-10,8-11,9.321376,0.065
2019-10,8-2,3.034328,0.065
2019-10,8-3,3.435341,0.065
2019-10,8-4,3.700299,0.065
2019-10,8-5,4.301529,0.065
2019-10,8-6,3.948761,0.065
2019-10,8-7,3.765488,0.065
2019-10,8-8,3.563323,0.065
2019-10,8-9,5.018989,0.065
2019-10,9-1,3.099363,0.065
2019-10,9-2,3.173711,0.065
2019-10,9-3,2.766786,0.065
2019-10,9-4,2.726598,0.065
2019-10,9-5,2.764659,0.065
2019-10,9-6,3.143418,0.065
2019-10,9-7,2.863456,0.065
2019-10,9-8,2.786165,0.065
2019-11,1-1,2.805471,0.065
2019-11,1-2,2.869103,0.065
2019-11,1-3,2.885413,0.065
2019-11,1-4,3.100033,0.065
2019-11,1-5,3.056842,0.065
2019-11,1-6,2.584109,0.065
2019-11,10-1,1.793655,0.065
2019-11,10-10,3.273332,0.065
2019-11,10-2,3.011089,0.065
2019-11,10-3,1.580733,0.065
2019-11,10-4,2.168422,0.065
2019-11,10-5,2.601977,0.065
2019-11,10-6,2.777481,0.065
2019-11,10-7,1.864437,0.065
2019-11,10-8,3.229129,0.065
2019-11,10-9,3.115341,0.065
2019-11,11-1,1.758551,0.065
2019-11,11-2,2.882548,0.065
2019-11,11-3,2.411682,0.065
2019-11,11-4,2.613513,0.065
2019-11,11-5,2.631878,0.065
2019-11,11-6,2.729878,0.065
2019-11,11-7,1.656181,0.065
2019-11,11-8,2.470413,0.065
2019-11,2-1,1.802223,0.065
2019-11,2-2,2.299292,0.065
2019-11,2-3,2.311366,0.065
2019-11,2-4,2.734378,0.065
2019-11,2-5,1.783037,0.065
2019-11,2-6,2.408886,0.065
2019-11,2-7,3.455353,0.065
2019-11,2-8,2.401486,0.065
2019-11,2-9,2.647914,0.065
2019-11,3-1,2.628951,0.065
2019-11,3-2,2.784383,0.065
2019-11,3-3,3.94718,0.065
2019-11,3-4,3.382677,0.065
2019-11,4-2,2.27338,0.065
2019-11,5-1,0.811012,0.065
2019-11,5-10,2.220591,0.065
2019-11,5-11,3.068462,0.065
2019-11,5-12,2.856667,0.065
2019-11,5-13,2.729062,0.065
2019-11,5-14,2.601077,0.065
2019-11,5-15,0.017354,0.065
2019-11,5-2,2.430745,0.065
2019-11,5-3,3.401352,0.065
2019-11,5-4,3.767885,0.065
2019-11,5-5,3.411267,0.065
2019-11,5-6,3.187144,0.065
2019-11,5-7,2.654086,0.065
2019-11,5-8,2.440299,0.065
2019-11,5-9,2.288348,0.065
2019-11,6-1,2.7927230162074053,0.065
2019-11,6-10,3.128744,0.065
2019-11,6-2,2.940053,0.065
2019-11,6-3,3.968812,0.065
2019-11,6-4,3.656495,0.065
2019-11,6-5,3.165299,0.065
2019-11,6-6,2.75671,0.065
2019-11,6-7,2.843502,0.065
2019-11,6-8,2.96539,0.065
2019-11,6-9,3.146887,0.065
2019-11,7-1,2.535538,0.065
2019-11,7-2,4.635267,0.065
2019-11,7-3,3.099133,0.065
2019-11,7-4,2.313753,0.065
2019-11,7-5,2.078103,0.065
2019-11,7-6,2.501455,0.065
2019-11,7-7,2.956417,0.065
2019-11,7-8,2.671518,0.065
2019-11,8-1,3.352177,0.065
2019-11,8-10,2.830374,0.065
2019-11,8-11,9.06318,0.065
2019-11,8-2,2.896741,0.065
2019-11,8-3,3.279464,0.065
2019-11,8-4,3.555182,0.065
2019-11,8-5,4.146288,0.065
2019-11,8-6,3.745177,0.065
2019-11,8-7,3.606138,0.065
2019-11,8-8,3.43621,0.065
2019-11,8-9,4.831783,0.065
2019-11,9-1,2.932711,0.065
2019-11,9-2,3.008503,0.065
2019-11,9-3,2.620859,0.065
2019-11,9-4,2.57786,0.065
2019-11,9-5,2.630853,0.065
2019-11,9-6,2.974766,0.065
2019-11,9-7,2.705269,0.065
2019-11,9-8,2.641341,0.065
2019-12,1-1,3.068393,0.0625
2019-12,1-2,3.129476,0.0625
2019-12,1-3,3.169632,0.0625
2019-12,1-4,3.377337,0.0625
2019-12,1-5,3.334736,0.0625
2019-12,1-6,2.818524,0.0625
2019-12,10-1,1.95182,0.0625
2019-12,10-10,3.573987,0.0625
2019-12,10-2,3.246714,0.0625
2019-12,10-3,1.716342,0.0625
2019-12,10-4,2.351549,0.0625
2019-12,10-5,2.844256,0.0625
2019-12,10-6,3.020622,0.0625
2019-12,10-7,2.039908,0.0625
2019-12,10-8,3.523366,0.0625
2019-12,10-9,3.373661,0.0625
2019-12,11-1,1.949386,0.0625
2019-12,11-2,3.207741,0.0625
2019-12,11-3,2.645844,0.0625
2019-12,11-4,2.881561,0.0625
2019-12,11-5,2.876725,0.0625
2019-12,11-6,2.979735,0.0625
2019-12,11-7,1.810171,0.0625
2019-12,11-8,2.701395,0.0625
2019-12,2-1,1.989685,0.0625
2019-12,2-2,2.527518,0.0625
2019-12,2-3,2.53035,0.0625
2019-12,2-4,2.976152,0.0625
2019-12,2-5,1.951716,0.0625
2019-12,2-6,2.634447,0.0625
2019-12,2-7,3.78564,0.0625
2019-12,2-8,2.639007,0.0625
2019-12,2-9,2.884911,0.0625
2019-12,3-1,2.880254,0.0625
2019-12,3-2,3.07164,0.0625
2019-12,3-3,4.340693,0.0625
2019-12,3-4,3.766772,0.0625
2019-12,4-2,2.471356,0.0625
2019-12,5-1,0.880717,0.0625
2019-12,5-10,2.420859,0.0625
2019-12,5-11,3.347148,0.0625
2019-12,5-12,3.125423,0.0625
2019-12,5-13,2.989018,0.0625
2019-12,5-14,2.84863,0.0625
2019-12,5-15,0.020511,0.0625
2019-12,5-2,2.64376,0.0625
2019-12,5-3,3.709593,0.0625
2019-12,5-4,4.103407,0.0625
2019-12,5-5,3.711203,0.0625
2019-12,5-6,3.465932,0.0625
2019-12,5-7,2.869717,0.0625
2019-12,5-8,2.653287,0.0625
2019-12,5-9,2.485343,0.0625
2019-12,6-1,3.217234947330373,0.0625
2019-12,6-10,3.401872,0.0625
2019-12,6-2,3.223513,0.0625
